id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
436,3,2021-03-17T14:22:00.000Z,2.6,31.7,11.1748,1.85,0.25,0.13,0.01,0.01,0.13,0.25,5.32,54.73,10.2,0.419,9.37,0.491,15.52
437,3,2021-04-19T15:38:00.000Z,8.3,31.9,9.7092,1.21,0.44,0.1,0.01,0.22,0.12,1.16,4.39,40.84,10.4,0.354,11.2,0.557,14.79
438,3,2021-05-07T11:09:00.000Z,10.9,31.9,9.1861,2,0.7,0.2,0.01,0.01,0.15,1.55,4.07,34.01,9.36,0.511,8.79,0.494,13.43
439,3,2021-06-17T13:16:00.000Z,16.7,31.8,8.2768,1.94,0.53,0.26,0.19,0.29,0.23,1.58,3.92,38.82,11.1,0.364,11.1,0.617,15.02
440,3,2021-07-15T12:22:00.000Z,18.3,31.5,6.2436,2.74,1.08,0.58,0.01,0.01,0.4,5.1,8.45,60.62,8.35,0.735,9.99,0.944,16.8
441,3,2021-08-25T04:23:00.000Z,17.7,31.6,6.38,4.57,1.4,0.51,0.17,0.01,0.63,6.76,6.41,58.04,9.55,0.974,13.1,1.18,15.96
442,3,2021-09-20T16:23:00.000Z,,,,1.3,0.41,0.21,0.01,0.01,0.29,0.87,3.45,35.04,9.79,0.381,9.64,0.366,13.24
443,3,2021-10-15T09:58:00.000Z,17.1,31.4,7.651,2.67,1.01,0.44,0.01,0.01,0.31,0.09,5.56,54.23,7.67,0.833,9.18,1.05,13.23
444,3,2021-11-17T13:16:00.000Z,10.6,31.4,8.5842,2.32,0.71,0.25,0.11,0.18,0.19,0.22,3.49,36.13,9.44,0.452,9.25,0.516,12.93
445,3,2021-12-08T14:07:00.000Z,7.1,31.7,9.3609,2.21,0.9,0.45,0.11,0.3,0.25,0.21,3.74,41.61,8.8,0.602,9.12,0.717,12.54
446,3,2022-01-25T10:16:00.000Z,1.3,31.67,11.08,3.53,0.63,0.44,0.09,0.25,0.17,0.14,7.3,54.42,10.6,0.51,20.9,0.83,17.9
447,3,2022-02-11T11:58:00.000Z,1.8,31.63,11.35,3.52,0.66,0.26,0.01,0.36,0.2,0.01,3.92,39.13,5.73,0.44,8.09,0.6,9.65
448,3,2022-03-18T10:58:00.000Z,4.6,32.23,11.1,7,1.21,0.26,0.12,0.38,0.24,0.84,6.47,49.41,8.93,0.49,10.6,0.68,15.4
449,3,2022-04-14T11:00:00.000Z,8.6,32.15,10.03,4.36,0.52,0.27,0.05,0.2,0.1,0.01,4.71,76.3,9.96,0.42,11.3,0.59,14.67
450,3,2022-05-21T10:43:00.000Z,13.2,31.5,8.85,1.51,0.54,0.12,0.01,0.01,0.12,0.11,2.48,33.1,11.8,0.46,11.7,0.47,14.28
451,3,2022-06-11T17:09:00.000Z,17.7,31.59,7.06,0.91,0.26,0.12,0.09,0.18,0.27,0.7,2.51,28.5,7.57,0.66,9.09,0.97,10.08
452,3,2022-07-17T10:59:00.000Z,18.9,31.73,7.69,1.68,0.46,0.2,0.1,0.68,0.24,0.55,5.08,48.13,7.46,0.67,11.6,1.08,12.54
453,3,2022-08-11T20:28:00.000Z,18.6,31.86,,2.65,0.72,0.1,0.06,0.23,0.31,1.82,2.98,40.52,8.21,0.65,18.2,1.09,11.19
454,3,2022-09-27T11:03:00.000Z,18.2,31.75,6.84,3.71,1.19,0.29,0.13,0.01,0.3,0.13,4.31,46.42,6.44,0.62,13.6,1.1,10.75
455,3,2022-10-21T17:31:00.000Z,15.1,31.88,7.73,2.09,0.47,0.27,0.01,0.01,0.46,0.23,3.11,35.7,8.13,0.9,7.54,0.92,11.24
456,3,2022-11-29T13:40:00.000Z,8,31.91,8.65,3.51,1.54,0.56,0.01,0.01,0.17,0.41,7.22,64.96,9.49,0.48,9.06,0.72,16.71
457,3,2023-01-09T10:34:00.000Z,5.1,32.05,10.43,3.29,1.06,0.52,0.01,0.01,0.35,0.01,3.91,35.5,5.31,0.48,6.56,0.58,9.22
458,3,2023-02-16T14:47:00.000Z,4.66,31.64,11.26,5.65,1.38,0.4,1.86,0.51,0.35,1.06,4.86,41.67,8.86,0.77,13.7,0.83,13.72
459,3,2023-03-13T10:24:00.000Z,3.98,31.4,10.32,1.62,0.39,0.27,0.16,0.21,0.09,0.3,8.15,54,9.25,0.45,8.72,0.49,17.4
460,3,2023-04-16T15:15:00.000Z,10.11,31.55,9.52,1.17,0.32,0.24,0.01,0.3,0.16,0.7,6.12,43.86,6.29,0.48,8.21,0.61,12.41
461,3,2023-05-09T14:31:00.000Z,10.93,31.67,10,2.59,0.54,0.47,0.01,0.37,0.06,4.58,7.82,112.73,15.2,0.5,14,0.93,23.02
462,3,2023-06-08T11:11:00.000Z,13.82,30.84,8.16,3.06,0.49,1.36,0.05,0.11,0.09,8.64,9.22,169.25,10.3,0.38,18.2,1.2,19.52
463,3,2023-07-08T12:31:00.000Z,17.81,30.65,5.9,1.87,0.41,0.63,0.26,0.33,0.35,7.53,6.38,110.02,13.2,0.65,12.8,1.01,19.58
464,3,2023-08-07T06:46:00.000Z,19.3,31.06,7.12,2.25,0.57,0.38,0.01,0.01,0.23,0.95,4.65,47.81,12,0.99,14.1,1,16.65
465,3,2023-09-06T13:30:00.000Z,19.22,30.95,7.52,1.91,0.63,0.09,0.36,0.21,0.22,1.12,2.62,30.65,8.63,0.64,9.99,0.7,11.25
466,3,2023-10-05T10:56:00.000Z,17.75,30.64,8.51,3.32,0.99,0.23,0.01,0.01,0.14,0.11,4.32,55.18,8.83,0.42,12.7,0.85,13.15
467,3,2023-11-05T10:57:00.000Z,13.05,30.83,8.17,3.57,0.98,0.19,0.08,0.25,0.34,0.5,3.77,41.09,9.14,0.75,9.07,0.88,12.91
468,3,2023-12-08T10:02:00.000Z,5.86,30.71,10.12,1.77,0.58,0.17,0.08,0.25,0.12,0.31,3.29,34.39,8.82,0.44,12.4,0.56,12.11
